Wavelength,Acoita,Aroeira_vermelha,Aroeira_braba,Inga,Pata_de_vaca
2365,0.151430981,0.162354142,0.169734156,0.289401444,0.254888159
2366,0.144094614,0.183384817,0.186448303,0.350072026,0.165537401
2367,0.137656439,0.169498575,0.202570205,0.276172205,0.151064404
2368,0.185784115,0.188827204,0.248290001,0.17920734,0.184181838
2369,0.190886082,0.282845116,0.171472977,0.186998019,0.1440683
2370,0.200936356,0.341538229,0.112041418,0.224600886,0.107117073
2371,0.227057374,0.294701949,0.090904213,0.157356263,0.099887969
2372,0.227988377,0.316301078,0.074494836,0.097124036,0.25303356
2373,0.208067475,0.283735657,0.049444692,0.099514969,0.295879581
2374,0.18194115,0.158064542,0.11142823,0.166205831,0.150775372
2375,0.159708079,0.129052767,0.212370996,0.192019249,0.168742822
2376,0.172389273,0.230263214,0.257106204,0.189700417,0.252319727
2377,0.217340857,0.314671965,0.206373837,0.156253835,0.195811113
2378,0.3238226,0.305027344,0.1893775,0.130909402,0.120782139
2379,0.31049492,0.36512593,0.165412788,0.107088712,0.108936331
2380,0.275967411,0.399697852,0.159200071,0.10896328,0.1307935
2381,0.193607477,0.285604522,0.165063952,0.174028172,0.110437214
2382,0.181307779,0.227295399,0.177035233,0.258278622,0.089593284
2383,0.209492268,0.342527868,0.1936219,0.224367943,0.164032516
2384,0.220006681,0.343393733,0.181210789,0.190164128,0.266659441
2385,0.183057771,0.135650102,0.190088522,0.335665166,0.18889155
2386,0.161597543,0.13149057,0.159501713,0.49742204,0.154359947
2387,0.15292072,0.210668275,0.123496378,0.323118025,0.230172126
2388,0.167052684,0.23146673,0.171697793,0.205954443,0.238860497
2389,0.225450776,0.114116781,0.188743744,0.250420642,0.165373114
2390,0.235030131,0.083613187,0.135138049,0.25713882,0.129581885
2391,0.137868009,0.133711396,0.117172384,0.164348688,0.163220672
2392,0.092832001,0.273820801,0.156240756,0.188054279,0.15961427
2393,0.274866415,0.396021042,0.183685626,0.411779918,0.156915169
2394,0.342902596,0.859561866,0.141542018,0.446173956,0.209952744
2395,0.192575856,1.317818956,0.104017138,0.219617862,0.169126089
2396,0.139243413,0.582642772,0.08908231,0.227295883,0.14847777
2397,0.094973961,0.225292789,0.008183997,0.317488359,0.156174924
2398,0.08532511,0.230718012,0.028638979,0.331178971,0.149404517
2399,0.115724646,0.235988888,0.083793607,0.252517251,0.14188057
2400,0.149962075,0.291261389,0.096257964,0.309235228,0.14078425
2401,0.489832868,0.296824615,0.082207784,0.305185023,0.099637365
2402,0.873520698,0.276113286,0.065452395,0.128533767,0.179684467
2403,0.3157312,0.161444122,0.028055608,0.075244701,0.284170703
2404,0.16821434,0.294036742,0.072997874,0.114195845,0.264470481
2405,0.148739558,0.292439097,0.145552302,0.185930704,0.231176617
2406,0.183704823,0.203444883,0.096898559,0.176708944,0.313608711
2407,0.122631116,0.078121197,0.052493077,0.225777948,0.363298637
2408,0.142976789,0.05843142,0.064256855,0.302531429,0.308524926
2409,0.136702053,0.124786556,0.03025605,0.225257594,0.196956942
2410,0.092195995,0.162149695,0.039118557,0.15456554,0.196294649
2411,0.029255154,0.141804865,0.027867336,0.190945925,0.175724726
2412,0.030166425,0.172719771,0.099727409,0.362486412,0.235619178
2413,0.10455141,0.173324998,0.189143803,0.189703159,0.22908871
2414,0.085151839,0.155208812,0.270263078,0.113376601,0.261333086
2415,0.047583961,0.148267198,0.079238822,0.122899277,0.332684269
2416,0.053261047,0.024910325,0.127562247,0.209319601,0.366753759
2417,0.109560629,0.793739396,0.364520423,0.150766083,0.252856026
2418,0.153845068,0.34143369,0.466353752,0.146234779,0.210529462
2419,0.122927601,0.781976275,0.130031268,0.209702175,0.570770391
2420,0.16083604,0.289549359,0.087282599,0.322465395,0.994004287
2421,0.14855876,0.506782426,0.175660141,0.146583054,0.329142834
2422,0.093576516,0.21183662,0.197773736,0.075839286,0.236112776
2423,0.02319628,0.245947463,0.114497848,0.071739193,0.390691258
2424,0.065965625,0.906347648,0.094193312,0.107180624,0.516414737
2425,0.060339084,0.52301376,0.250809042,0.071114369,0.240416123
2426,0.058342661,0.167941471,0.36506954,0.084617354,0.180365173
2427,0.019864865,0.116552037,0.125013634,0.20246639,0.217552709
2428,0.054354151,0.182841226,0.070689332,0.417721841,0.21387037
2429,0.174999561,0.38592301,0.401151448,0.191221181,0.239572923
2430,0.163710973,0.411200531,0.33844041,0.138297638,0.241294183
2431,0.063466401,0.191552259,0.008278358,0.101473922,0.405511149
2432,0.069139501,0.208756864,1.50E-06,0.624214025,0.337730738
2433,0.106607708,0.49082387,0.106537049,0.241362685,0.171938508
2434,0.26044447,0.662405543,0.210685891,0.117242229,0.270076944
2435,0.273753479,0.296945632,0.028738468,0.183597137,0.276501898
2436,0.410128514,0.3300439,0.026658844,0.293116551,0.261561973
2437,0.387540708,1.473047533,0.12541998,0.290349319,0.315725007
2438,0.250152213,3.920965733,0.180132461,0.186490547,0.40116426
2439,0.027669515,1.030235845,0.199165887,0.225752532,0.352012521
2440,0.016275684,0.507830029,0.398549918,0.307186287,0.243211372
2441,0.369617005,0.639943429,0.206336596,0.161189951,0.263177051
2442,0.437458458,2.230072727,0.097623902,0.110116684,0.243808828
2443,0.201679475,1.005754995,0.062241101,0.13021916,0.299065476
2444,0.116094828,0.39008085,0.074742766,0.087713898,0.335864665
2445,0.107905897,0.347675198,0.012631636,0.098663654,0.285993142
2446,0.427132789,0.239728476,1.50E-06,0.182299523,0.231632563
2447,0.305826096,0.306329137,0.067509731,0.286610583,0.249721162
2448,0.162037204,0.270337361,0.116727928,0.200704988,0.269941262
2449,0.139402252,0.31886779,0.334177512,0.109116723,0.279710071
2450,0.071877117,0.484106026,0.186238422,0.140022099,0.368403439
2451,0.137241873,0.517275991,0.329189165,0.111819346,1.390213559
2452,0.106342418,0.475769364,0.277868329,0.071523604,0.632836727
2453,0.272739253,0.545026106,0.092476395,1.50E-06,0.25029075
2454,0.290423331,0.608718862,0.085323102,0.244712752,0.3117919
2455,0.726041381,1.389347269,0.329968224,0.925355224,0.838269474
2456,0.49970388,0.695285722,0.227543398,0.426072178,0.564252233
2457,0.212440498,0.323862547,1.50E-06,0.133644652,0.262698193
2458,0.089058197,0.337562921,0.062890633,0.183888803,0.302111479
2459,0.111010862,0.329178475,0.286816601,0.373410071,0.594317966
2460,0.168458846,0.09907659,0.265638714,0.287275871,0.386637338
2461,0.356410847,0.045984196,0.25020389,0.208887722,0.237030755
2462,0.45093686,0.776927585,0.265095339,0.215276968,0.209415093
2463,1.248156255,0.726278707,0.395289903,0.223545984,0.523135477
2464,0.478171275,0.328685875,0.26637986,0.17214731,0.217370371
2465,0.089075439,0.642417626,0.098171624,0.226853802,0.322739909
2466,0.077737399,0.856274219,0.059729408,0.214822676,0.285238224
2467,0.356919801,0.942543747,0.165749573,0.271852072,0.448666056
2468,0.275222743,0.786973609,0.134260907,1.427573723,0.238583266
2469,0.510294698,1.54105193,0.239183028,1.164791264,0.219234398
2470,0.362851792,0.368831748,0.827761254,0.832856917,0.360972809
2471,0.342121079,0.270527536,1.535230726,0.284508745,0.787429821
2472,0.274263257,0.699300259,0.243749136,0.205193097,0.145640527
2473,0.16852439,1.64243152,0.187516398,0.429043419,0.052004754
2474,0.02039305,0.376251763,0.285809051,0.077043988,0.221398463
2475,0.075164494,0.310117181,0.319446347,1.153476389,0.487103452
2476,0.149974117,0.494755119,0.180484649,0.39907838,0.377832555
2477,1.168220895,0.626906173,0.189373298,0.987917236,0.290984642
2478,0.293438582,0.28519146,0.248746992,0.029361131,0.256417097
2479,0.368525163,0.318009768,0.319678714,0.105929645,0.207830787
2480,0.312346641,1.385938038,0.424713429,0.079988917,1.163365773
2481,0.27761365,0.109741064,1.38552566,0.692269931,0.425065621
2482,0.687480132,0.601715797,0.613130795,0.134633928,0.422807399
2483,1.767467159,0.990084773,0.55583684,0.00841489,0.258260093
2484,1.752949218,0.91356498,0.258084449,0.125582093,1.21927078
2485,2.078431076,0.464280051,0.348552116,0.672693898,0.839965685
2486,0.421481713,0.800396327,2.602347879,0.065309053,1.275137514
2487,0.87845482,0.39048806,0.51944677,0.241672357,1.10119077
2488,0.160914747,0.135392052,0.7392899,2.602578014,0.340519816
2489,0.126090568,0.536901114,0.772694149,0.936870529,0.249763435
2490,0.508223768,1.681778023,0.773519436,0.130311125,0.372379798
2491,0.765751298,1.025092114,1.476299566,0.207160032,0.569224896
2492,0.49087736,0.818039693,0.01117001,0.245299307,1.837267727
2493,0.760061496,0.780092229,4.349177504,0.009782742,1.738461618
2494,1.318604015,1.062056975,0.448871571,1.001736692,1.099687586
2495,0.55694023,0.933242196,1.018594319,1.21610686,14.38077025
2496,0.586413914,0.182482133,0.007561285,1.028950898,0.947603732
2497,0.685167068,0.138756124,5.119414033,0.522452943,2.204143375
2498,1.973213619,0.055848547,0.166856672,0.387872732,1.28720395
2499,1.590392784,1.50E-06,0.265248495,0.299122003,1.003716211
2500,7.608408455,0.158063138,1.546996206,0.619862048,0.218517392
